ID,Lon,Lat,blue_p50,green_p50,nir_p50,nira_p50,re1_p50,re2_p50,re3_p50,red_p50,swir1_p50,swir2_p50,VV_p50,VH_p50,TARGET
212,108.3913959,12.02138988,2164,2514,3727,3965,2850,3591,3908.5,2583,3548.5,2649,-6.356991,-14.281685,1
213,108.3955282,12.02174921,2223,2659,3870,4139.5,3543.5,3693,3888.5,3195,5547,4476.5,-8.69897,-16.917063,1
214,108.4050503,12.02192887,2168,2367,3925,4026,2764.5,3705.5,3964.5,2344,3756.5,2744.5,-3.812135,-12.798985,1
215,108.3946299,12.02210853,2123,2233,4030,4214,2680.5,3659,4056.5,2285,3717,2597.5,-6.6370997,-12.860435,1
216,108.4072961,12.02228819,2124,2309,3969,4073,2649,3663.5,3981,2231,3566.5,2631.5,-7.120932,-12.206697,1
217,108.4040622,12.02246786,2112,2246,3668,3907,2540.5,3339,3704,2120,3397,2594.5,-5.440108,-12.437287,1
218,108.4072961,12.02291702,2240,2358,4227.5,4432,2690.5,3833.5,4339,2258,3858,2919,-5.6662326,-10.101684,1
219,108.406308,12.02300685,2143,2310,3907,4007.5,2656,3531.5,3879,2232,3644.5,2835,-5.9214525,-12.603653,1
220,108.3962468,12.02354584,1949,2068,3948.5,4085,2468.5,3510.5,3928,2045,3659.5,2754,-4.255641,-14.200928,1
221,108.4082842,12.0237255,2173,2357,3703,3658,2649,3395,3679.5,2260,3626,2742.5,-8.747479,-12.038179,1
222,108.3938214,12.02444415,2022.5,2235,4009,4138,2678.5,3675.5,4072.5,2145,3402,2410,-7.0453634,-13.275976,1
223,108.40523,12.0251628,2127,2313,3416,3457,2519.5,3176,3550.5,2269,3365,2528.5,-5.7332544,-12.4406185,1
224,108.4040622,12.02570179,2180,2373,3589,3819,2689,3405.5,3717.5,2288,3626,2822.5,-3.5530496,-11.421719,1
225,108.4028944,12.02633061,1992.5,2215,3832,4011,2598,3586,3892.5,2131,3653.5,2790,-6.679572,-13.212193,1
226,108.404691,12.02660011,2044,2254,3693.5,3904.5,2575,3488.5,3823,2192,3605,2717,-6.0593243,-14.550594,1
227,108.3921146,12.02731876,2112,2147,3250,3582.5,2504.5,3101.5,3391.5,2248,3478,2690,-5.8935366,-12.894815,1
228,108.3938214,12.02848657,2008.5,2160,4068.5,4151,2712,3523.5,3903,2223,4077,3134,-6.1936903,-14.240477,1
229,108.3948095,12.03019337,2138,2308,4662,4590,2743,3886.5,4441.5,2208,3713,2585.5,-5.811439,-12.207791,1
230,108.4008282,12.03136118,2099,2375,3814,3876.5,2585.5,3382.5,3751,2204,3497.5,2625.5,-7.45643,-12.208334,1
231,108.3988519,12.03172051,1874,2036,3661,3793,2445,3336,3620.5,1971.5,3531,2681,-5.239276,-10.374311,1
232,108.4040622,12.03297815,2227,2391,3881.5,4061.5,2749,3635.5,4008,2276,3670,2776,-5.8489866,-14.30912,1
233,108.3978638,12.03333747,2040,2271,3955,4040,2705,3502,3771,2163,3692,2807.5,-7.3980856,-13.255539,1
234,108.395618,12.03396629,2328,2559,4171.5,4191.5,2922.5,3794,4073,2485,3857,3034.5,-6.413856,-12.968653,1
235,108.4006486,12.03468495,2094,2253.5,3319,3233.5,2462,3010.5,3119.5,2118.5,3098.5,2347.5,-5.808955,-12.238695,1
236,108.4048706,12.03504427,2061,2277,3573.5,3750,2634.5,3335,3630,2262,3767.5,2913,-6.9335804,-13.241603,1
237,108.4009181,12.03531377,1967,2086,3218,3049,2228,2782,2965,1907.5,2689,2020.5,-3.0037477,-13.148774,1
238,108.4020859,12.03558326,2070,2211,3836.5,4069,2540.5,3507,3916,2084.5,3483.5,2667,-4.0943294,-12.799467,1
239,108.3965163,12.03594259,2206,2303,3806,3955.5,2576.5,3517.5,3871,2269,3413,2542.5,-6.6699076,-11.212724,1
240,108.4004689,12.03621208,1800.5,1885.5,2883,2849.5,2069,2666.5,2814,1755,2547,1919,-5.195064,-14.414711,1
241,108.3965163,12.03809854,1960.5,2155,3754,3808,2460,3333.5,3725,2073,3575.5,2732,-8.666687,-14.1488085,1
242,108.401996,12.03818838,2069,2229,3409.5,3651,2489,3194,3483,2168,3547.5,2755.5,-4.837334,-13.853577,1
243,108.394001,12.0385477,2074,2273,3962,4012.5,2570.5,3508,3870.5,2163,3610.5,2844.5,-7.375856,-11.112102,1
244,108.3984926,12.03926635,2032.5,2293,3859,4005,2665,3522.5,3865,2221,3701.5,2761.5,-7.3759317,-14.02242,1
245,108.4046012,12.03944602,2074,2201,3990,4222,2574,3558.5,3973,2255,3655.5,2550.5,-6.7242494,-14.821744,1
246,108.40523,12.03980534,2051,2277,2916,3375,2883.5,3209,3370,2626,3757.5,2902,-7.776531,-13.899772,1
247,108.3968756,12.03989517,1995,2122,3663,3754,2492,3285,3664,2116,3473,2657,-5.783759,-11.177607,1
248,108.3986723,12.03998501,2095,2338,4032.5,4179.5,2731,3707,4055,2222,3688,2725.5,-7.4987187,-13.029918,1
249,108.4017265,12.04043416,2006,2234,3920.5,3726.5,2684.5,3450.5,3727,2166,3675,2756.5,-5.869923,-12.728114,1
250,108.4022655,12.04061383,1848.5,2053,3475.5,3934,2516.5,3409.5,3786.5,1977,3439.5,2635.5,-7.3158245,-15.1456995,1
251,108.3967858,12.04088332,2003,2116,3046,3230,2392.5,2945,3130,2040.5,3429.5,2692.5,-6.6772685,-11.332225,1
252,108.3993011,12.04142231,2063,2244,4018.5,4103.5,2622.5,3632,4030,2241,3632.5,2679,-5.945263,-13.338959,1
253,108.4065774,12.04160197,2172,2383,3958.5,4056.5,2674,3528,3865.5,2345,3527.5,2725.5,-6.6914515,-13.587117,1
254,108.3979536,12.04187147,2053,2174,3445,3595,2512.5,3225.5,3455,2112,3516,2763,-8.471934,-15.562665,1
255,108.4080148,12.04223079,1924,2093,3401,3467.5,2381.5,3153,3384.5,1991,3141,2434,-5.0080295,-12.823202,1
256,108.4068469,12.04259012,1992,2128,3658,3729,2443,3334,3703.5,2062.5,3364,2580.5,-3.0299344,-13.262884,1
257,108.4005587,12.04285961,2244,2316,3820,4006.5,2585,3444,3873,2288,3450.5,2474,-7.6229453,-13.791075,1
258,108.3996604,12.04321894,2794,2868,4444,4631,3218,3961,4329,2908,4005,3046,-7.493034,-15.021239,1
259,108.4040622,12.04357827,1904,2027,3220,3327.5,2304,3024.5,3259,1947,2852,2191.5,-6.940994,-12.184953,1
260,108.4074758,12.0436681,1952,2135,3450,3702.5,2500,3267,3557.5,2117.5,3544.5,2671,-6.4684606,-13.335454,1
261,108.4012774,12.04420709,2177,2293,4729.5,4913.5,2527,4114,4686,2224,3473.5,2440,-7.447729,-12.737504,1
262,108.4037927,12.04447658,1946,2001,3432.5,3851.5,2257,3341.5,3711.5,1907,2876,2115,-7.0124693,-12.600325,1
263,108.401996,12.04501557,2129,2224,3708.5,3860,2589.5,3375.5,3659.5,2197,3561,2763,-7.0277376,-13.748848,1
264,108.4054096,12.04519523,1812,1885.5,2795.5,2791,2054.5,2570.5,2679.5,1850,2360.5,1786.5,-0.95811695,-6.950291,1
265,108.4008282,12.04645288,2632,2666,4324,4492,2908,3867,4314,2620,3396,2295,-9.12106,-15.811318,1
266,108.4090029,12.04771052,2273,2322,4189,4242,2704,3633,4010,2307,3735,2698,-7.9782505,-14.776303,1
267,108.3992113,12.04896816,1954.5,2087,3363,3532,2361,3174.5,3452.5,2063,3161.5,2471.5,-4.1346493,-10.288926,1
268,108.3967858,12.05112412,2184,2247,4194.5,4199.5,2531,3607.5,3972,2184,3817,2812.5,-7.168492,-15.442901,1
269,108.3966061,12.05229193,2422,2504,4284,4412,2793,3697,4095,2534,3840,2917,-7.664869,-14.427385,1
270,108.4059486,12.05265125,2056,2224,3418.5,3765.5,2457.5,3266,3541.5,2177,3326.5,2557,-8.011007,-13.996892,1
271,108.4938937,11.96120276,2163,2125,2425,2530.5,2164,2396,2499.5,2061.5,2283,1932,-7.38096,-13.281897,1
272,108.4593984,11.96138242,3120,3070,3303,3443,3192.5,3422,3434,2977,3297.5,2893.5,-5.816708,-11.359292,1
273,108.49587,11.96156208,1976.5,1925,2544,2657,2052.5,2441.5,2597.5,1838,2100,1794.5,-7.346065,-15.117392,1
274,108.412147,11.96165191,2214,2444,4229.5,4162,2823,3794.5,4158.5,2360,3742,2712,-5.8518567,-12.047012,1
275,108.4529305,11.96192141,2478,2930,4820,4916,3372,4507,4816,2786,4310,3757,-1.5198922,-13.699629,1
276,108.4099012,11.96201124,2320,2446,4450,4571.5,2953,4167,4633.5,2337,3798.5,2806,-7.3000183,-13.376501,1
277,108.4152013,11.9621909,2191,2405,4752.5,5085.5,2773.5,4423.5,5164.5,2159,3380,2394,-7.5068274,-13.734854,1
278,108.4174471,11.96228073,2455,2715,3652,4098.5,3000.5,3726.5,3989,2700,3732,2862,-4.6194544,-10.551511,1
279,108.4577814,11.96281972,4055,4034,3737,3621.5,3861,3751.5,3698.5,3887,3389,2873.5,-4.1305847,-10.468757,1
280,108.4134945,11.96344854,2239,2380,2993,3168,2919.5,3043,3138.5,2644,3556.5,2658,-5.237668,-12.820035,1
281,108.4178962,11.96353838,2226,2457,4182,4342,2754,3761.5,4123,2415,3669,2728,-5.0434813,-12.575866,1
282,108.4095419,11.96497568,2164,2276,3082,3317.5,2425.5,3084,3313.5,2141,2776,2218.5,-6.490987,-11.115827,1
283,108.4148419,11.96551467,2426,2742,4038,4221,3245.5,3890.5,4138.5,2689,4059,3081,-0.7667958,-11.87529,1
284,108.4096317,11.96578416,2101,2319,3752,4180,2646.5,3778.5,4084.5,2144,3251,2379.5,-3.1886704,-11.666526,1
285,108.411608,11.96686214,2259,2369,4242,4483,2860,3922,4430,2349,3400.5,2412.5,-5.1245522,-9.286578,1
286,108.4119673,11.96794012,1983.5,2213,4314.5,4512,2671.5,3850.5,4339,2124,3864,3012,-3.4499552,-13.028564,1
287,108.4815868,11.96794012,1508,1478,1559,1605,1462.5,1595.5,1642,1426,1414,1290,-5.4467735,-13.050732,1
288,108.411069,11.96847911,2059,2298,3902,3772.5,2715.5,3417,3813,2193,3620.5,2587,-4.958837,-11.214189,1
289,108.4162793,11.96883844,2203,2291,3900.5,3934.5,2506.5,3451,3849,2203,2973.5,2305.5,-2.1930692,-13.146359,1
290,108.4602069,11.96928759,2446,2447,2594,2705,2598,2673.5,2668,2377,2509,2099.5,-5.124764,-12.601012,1
291,108.4841021,11.97036557,1465,1461,1583,1669,1517,1609.5,1694.5,1414.5,1484,1310.5,-4.6617794,-9.959203,1
292,108.4572424,11.97234186,2215,2424,4560,4490,2935.5,3908.5,4526.5,2371,3376.5,2476.5,-5.025841,-12.283271,1
293,108.4300235,11.97297069,2194,2444,3784,3973,2731.5,3613,3844.5,2348,3727.5,3121,-7.2773986,-12.048254,1
294,108.4772749,11.97341984,2054,2198,4113,4389.5,2520,3789,4296,2117,3037,2265.5,-7.151525,-12.0116205,1
295,108.4158301,11.97467748,1946.5,2108,3551,3606.5,2412,3208,3520,2017,3339.5,2583,-7.300209,-11.305793,1
296,108.4258014,11.97548597,1995.5,2144,3076.5,3190,2517.5,2861,3072.5,2231,3567.5,2810.5,-5.8624983,-15.337698,1
297,108.4189742,11.97593513,1952,2120,3472.5,3762,2430.5,3335,3704,2126,3280,2459.5,-7.501994,-13.352322,1
298,108.4775444,11.97647412,2292,2407,2823.5,2954.5,2475,2770,2856,2290,2763,2269.5,-5.6643434,-10.998261,1
299,108.4362219,11.97755209,2004,2122,3162.5,3431.5,2523,3069.5,3308.5,2172,3065.5,2413.5,-3.375745,-12.9321785,1
300,108.4130453,11.97836058,1992,2030,2777,2932,2166.5,2660.5,2963.5,2011.5,2598,2052.5,-6.692972,-12.693734,1
301,108.4125063,11.97854024,2068,2187,3206,3437.5,2463,3052,3323.5,2147,3138.5,2572.5,-5.779527,-10.102561,1
302,108.4142131,11.9789894,1955,2100,2844.5,3054.5,2385.5,2798,2963.5,2043,3068.5,2588,-5.2862177,-11.344391,1
303,108.4205912,11.97925889,2033,2236,3395,3710.5,2630.5,3372,3756.5,2251,3301,2700.5,-6.9572554,-12.496299,1
304,108.4299336,11.97952839,2184,2299,4438.5,4453,2503.5,3905.5,4362,2184,3098,2171.5,-5.125916,-13.141286,1
305,108.4196928,11.97961822,2101,2327,3351.5,3724.5,2883,3400,3558.5,2442,3839,2886.5,-6.729809,-15.221625,1
306,108.4289455,11.97997754,2076,2266,4829,4493,2882,3998.5,4540,2239,3492,2715.5,-7.221635,-12.848962,1
307,108.4168182,11.9804267,1948,2195,4246,4132,2559.5,3601,3961,2193,3419.5,2414,-5.4759045,-12.925774,1
308,108.4276879,11.98087586,2022,2107,3280,3447,2346.5,3063,3377,2056,3018.5,2451,-6.3575096,-11.334007,1
309,108.4449355,11.98105552,2125,2385,3366,3794.5,2878,3419,3736.5,2469,3574,2833,-1.8455609,-12.48147,1
310,108.427598,11.98132502,2648,2772,3294.5,3253.5,2889,3097,3260,2798,3585.5,3211.5,-6.2213206,-11.629245,1
311,108.4360422,11.98150468,2038,2124,2858,2964.5,2344,2839.5,2981,2142,2690,2110,-6.5011487,-13.728838,1
312,108.4134046,11.98186401,2064,2140,3002.5,3511.5,2572.5,3094,3330.5,2090,2986.5,2624,-4.7365494,-13.419513,1
313,108.4426897,11.98186401,2148,2243,3744,3888,2547,3304,3779.5,2245,2974,2217.5,-5.8578525,-12.989772,1
314,108.4139436,11.98231316,1990,2109.5,3047,3387.5,2426.5,3067.5,3339.5,2120,2937.5,2449,-2.4124832,-13.637385,1
315,108.4115182,11.982403,2265,2443,4061.5,3938.5,2569,3499,3848.5,2273,2917.5,2272,-5.3303075,-11.530776,1
316,108.4401744,11.982403,1977.5,2189,3628.5,3893.5,2609.5,3542,3870,2236,3757.5,2864.5,-7.679754,-13.212229,1
317,108.438288,11.98258266,2241,2422,4432,4457,2885.5,3847.5,4278.5,2380,3936.5,3304.5,-5.9149117,-12.571935,1
318,108.4147521,11.98285215,2130,2372,4162.5,4080,2693,3575,4073.5,2287,3629.5,3053.5,-3.655787,-11.828053,1
319,108.428676,11.98303182,2270,2454,3947.5,4150.5,2874.5,3679.5,3945,2472,3489,2636.5,-4.847614,-13.280628,1
320,108.4252624,11.98312165,1920,2119,3650,3856.5,2483,3502,3794.5,2129,3217.5,2477,-5.285367,-13.004405,1
321,108.4151114,11.98339114,1957.5,2226,3009,3561.5,2649.5,3246.5,3469,2253,3230,2669,-5.700058,-14.29997,1
322,108.4171776,11.98375047,2618,2826,3356,3219,2864,3085.5,3197,2929,3292.5,2701,-4.533843,-14.416459,1
323,108.4389168,11.98375047,2571,2678,3059,3378,2942,3181,3351,2752,3650.5,3150.5,-5.923418,-12.701125,1
324,108.428137,11.98393013,1933.5,2212,4210.5,4359.5,2581,3973.5,4360,2024.5,3136.5,2330.5,-7.1721983,-13.815979,1
325,108.4156504,11.98401996,2971,3115,4135,4004,3306.5,3823,3946,2930,3841,3079,-4.21567,-12.826022,1
326,108.4354134,11.98401996,2041,2287,4091.5,3893,2703,3461.5,3860.5,2387,3417.5,2666.5,-1.0243366,-10.361417,1
327,108.4374795,11.98419963,2253,2484,3905,4048,2980.5,3719,4056,2606,3793.5,3008.5,-4.5867457,-14.514002,1
328,108.4125063,11.98437929,2117,2302,3659.5,3717,2534,3269,3626.5,2230,3353.5,2596.5,-6.2372074,-14.070064,1
329,108.4205013,11.98464878,2173,2255,3095.5,3199,2407,2846.5,3015.5,2240,3208,2640,-4.695465,-10.942469,1
330,108.4404439,11.98500811,1987.5,2138,3316,3529.5,2702.5,3378.5,3513.5,2088,3166.5,2487.5,-6.323984,-11.554413,1
331,108.4336167,11.98563693,2075.5,2195,3533,3591,2376,3277,3604,2062,2597,2067,-5.0768094,-13.616453,1
332,108.4268794,11.98599626,2441,2638,3251,3274,3032,3224,3364,2793,3235,2641.5,-5.2083764,-11.539516,1
333,108.4136741,11.98635558,1831,1998,3058.5,3250.5,2177,2861.5,3153,1886,2458,1966,-5.381406,-11.906112,1
334,108.4154708,11.98662508,1977,2166,3174,3277,2465.5,3041.5,3181,2105,2735,2185.5,-5.501689,-14.27814,1
335,108.4335269,11.98662508,2430,2414,3091.5,2962,2674.5,2994.5,3089,2480,2791,2277.5,-5.296343,-12.173061,1
336,108.4120572,11.98689457,1816,2009.5,3923,4152,2435,3654.5,3997.5,1833,2960,2282,-5.942014,-11.7660475,1
337,108.4359524,11.98743356,2132,2249,3116.5,3204.5,2506,2920.5,3102.5,2205,2804,2295.5,-6.858218,-13.300762,1
338,108.4144826,11.98779289,1885,2074,3973.5,3713,2208.5,3346,3696,1885,2610,1962.5,-4.8103657,-13.439584,1
339,108.4325388,11.98788272,2284.5,2452,3066.5,3219,2957.5,3156,3264,2612,3406.5,2710.5,6.8987813,-14.894657,1
340,108.4188844,11.98797255,1984,2226,3271.5,3328,2563,3040.5,3303,2107,3098,2539,-7.0498443,-11.894538,1
341,108.4223878,11.98851154,2177,2276,4387.5,4476,2418,3655.5,4427,2139,3022,2312,-6.346264,-15.014799,1
342,108.429754,11.98860137,1649.5,1792,2740,3044,2035,2650,2860.5,1689,2359.5,1880.5,-6.7788224,-14.588482,1
343,108.4352337,11.98887087,2940,3203,4386.5,4259.5,3681,4117.5,4219,3600,3950.5,3258.5,-5.9725256,-14.904556,1
344,108.4327184,11.98905053,1901,2018,3306,3435,2297,3061,3356,1946,3061,2377,-5.725456,-14.0881815,1
345,108.4380185,11.98923019,2360,2535,3781,3828.5,2771,3480.5,3675.5,2555,3075,2510.5,-6.5528564,-12.449407,1
346,108.4250827,11.98949969,1852,1975.5,2552,2823.5,2405.5,2712,2804,1938,2612.5,2245.5,-6.1873817,-19.559097,1
347,108.4339761,11.98985901,1689.5,1697,1984.5,2027,1760,2067.5,2152.5,1588.5,1681,1384,-4.8677945,-13.722529,1
348,108.4219386,11.99048783,2031,2207.5,4148,4439,2555.5,3686.5,4154,2130,3555,2634,-5.5750766,-13.862957,1
349,108.4197827,11.99102682,2189,2392,3989.5,4175.5,2742,3547,3983.5,2304,3411,2680.5,-5.2878404,-11.701046,1
350,108.4330777,11.99120649,2219,2362,4027,4040,2609.5,3513,3879,2261,3314,2666,-6.0160146,-12.700997,1
351,108.4300235,11.99138615,2026,2152,3920,3872,2484,3373,3726,2116,3277,2441,-4.916069,-12.974652,1
352,108.4208607,11.99174548,2441,2554,4053,4444,3068.5,3780.5,4024,2652,3774,2963,-5.6233416,-11.862771,1
353,108.4383778,11.99192514,1951.5,2064,3429.5,3593,2262,3090.5,3499.5,1955,2649.5,2200.5,-5.368176,-13.525479,1
354,108.4406236,11.99219463,2218,2436,3533.5,3716.5,2638,3312,3603.5,2397,3032,2539,-4.4373326,-11.431767,1
355,108.4134046,11.99246413,2083,2190,5078,5204,2471,4132.5,5061,2021,3215,2426.5,-5.1141615,-13.491297,1
356,108.4148419,11.99264379,1460,1438,1547.5,1660.5,1545,1671,1701,1456,1516,1303,-2.8220756,-15.527633,1
357,108.4232861,11.99273362,2000,2069,2520.5,3129,2435.5,2779.5,2935.5,2070,2771.5,2423.5,-5.314937,-13.527712,1
358,108.4267895,11.99309295,2078,2202,3394,3320,2386.5,2872,3128,2217,3031,2418,-3.4285629,-13.06891,1
359,108.4319998,11.99318278,2398,2586,3013.5,3381.5,3006.5,3310,3370,2710,3367.5,2882.5,-1.9767874,-15.130229,1
360,108.4141233,11.99345227,2071,2276,3676,3907.5,2612.5,3404.5,3748.5,2184,3285.5,2571,-4.970772,-14.563468,1
361,108.4146623,11.99363194,2021,2117,4431,4644.5,2432.5,3776,4483,2058,3171.5,2316.5,-5.8641405,-14.439116,1
362,108.4339761,11.99363194,2029,2109,4984.5,5093,2305.5,4079.5,5025,1965,3005.5,2165.5,-6.3009825,-12.553442,1
363,108.4169081,11.99372177,2062,2086.5,2359.5,2815,2157,2552.5,2724.5,2023,2616.5,2145.5,-3.4296215,-11.331733,1
364,108.4821258,11.99408109,1970.5,2122,4121.5,4039,2343,3286,3898.5,1967,3169.5,2478.5,-3.7868989,-11.314723,1
365,108.436671,11.99426076,2216,2263,3682,3666,2500,3187.5,3474,2300,2891,2276.5,-6.4080753,-15.150404,1
366,108.4277777,11.99453025,2397,2677,3356.5,3826,2896,3432,3817,2846,3413.5,2902.5,-6.8808293,-11.082257,1
367,108.4214895,11.99515907,2194,2399,3913.5,4072,2769,3541.5,3996.5,2399,3517.5,2889.5,-5.1370497,-12.23554,1
368,108.4102605,11.99533874,2120,2424,4486,4732,2878,4179,4608,2206,3672,2985,-5.9407163,-12.297732,1
369,108.4202318,11.9955184,2178,2302,3687.5,3502.5,2547.5,3140,3379.5,2275,2905,2293.5,-2.0543349,-14.410655,1
370,108.430832,11.99569806,2023.5,2285,3027,3239.5,2644.5,3042.5,3223,2205,2961.5,2428.5,-5.0908446,-13.954714,1
371,108.4317303,11.99623705,2467,2591,3103.5,3418.5,2936,3202.5,3332,2551,3309,2735.5,-2.036199,-11.297519,1
372,108.4101707,11.99668621,2652,2715,3264,3410.5,2893,3319.5,3458,2690,3294,2677,-5.3576345,-13.950562,1
373,108.4301133,11.99677604,2064,2072,3174.5,3175,2233,2788,3059,2008.5,2509.5,2004.5,-6.0441756,-13.5751,1
374,108.4133148,11.99713537,2021,2259,4372,4474,2608,3761.5,4253,2105,3208.5,2405,-5.328504,-11.4809065,1
375,108.4324489,11.99731503,2364,2503,3843,4054,2862,3629.5,3896.5,2508,3381,2615,-5.8617644,-12.813539,1
376,108.4207708,11.99785402,1940,2149,3969,3989.5,2418.5,3440,3883.5,2043,3173.5,2460,-5.992266,-12.489302,1
377,108.4163691,11.99803368,2302,2388,3753,3787,2848,3445,3820,2368,3398,2686,-6.1026645,-11.576995,1
378,108.4360422,11.99821335,2022,2208,3434,3398.5,2704.5,3201,3349,2304,3307.5,2758,-7.1071434,-11.466691,1
379,108.4103504,11.9986625,2042.5,2401,4416.5,4557,2843,4049.5,4428.5,2161.5,3495.5,2652,-6.0203695,-10.73879,1
380,108.445205,11.99884217,2176,2218,3650,3736.5,2363,3335,3613.5,2100.5,2506.5,1907.5,-6.672885,-13.716581,1
381,108.4107995,11.99938115,2461,2598,4274,4319.5,2897.5,3765.5,4236,2538,3279.5,2654,-7.3252544,-10.39568,1
382,108.4371202,11.99938115,2171,2358,3108,3533.5,2879.5,3521,3509,2783,3059,2357.5,-4.459506,-10.946045,1
383,108.4209505,11.99947099,1938,2088,2954,3722,2404.5,3213,3424,2031,3046,2490,-2.771925,-12.444017,1
384,108.4229268,11.99992014,2228,2355,4768.5,4785,2461.5,4184.5,4775.5,2162,2945,2228,-4.18425,-13.660152,1
385,108.477724,12.00027947,1909,2043,2844,2872.5,2215,2631,2791,1994,2771,2255,-8.122879,-12.00237,1
386,108.4425999,12.00045913,1915.5,2034,3502,3620,2336.5,3303.5,3610.5,1946.5,2934.5,2305,-6.4826007,-12.237938,1
387,108.4200522,12.0006388,1950,2035,3203.5,3218.5,2245,2820.5,3163,1935.5,2764,2225.5,-3.4671538,-12.786034,1
388,108.4913784,12.00072863,3273,3644,5988,6096.5,4303.5,5457,5981,3801,6216,6584,-5.6445684,-13.812519,1
389,108.4224776,12.00090829,1975.5,2233,3252,3433.5,2548.5,3136,3387.5,2200,3017.5,2489,-6.2459755,-13.563985,1
390,108.4437677,12.00090829,2161,2350,2985,3060,2664.5,2986.5,3083.5,2279,2865.5,2382,-5.901838,-11.805961,1
391,108.4168182,12.00135745,2141,2330,3733.5,3806,2584,3423,3769,2205,3136.5,2410.5,-6.145432,-11.814266,1
392,108.4917377,12.00162694,2614,2731,5617.5,5393,3019,4282,5278,2713,3782,3529,-4.500192,-12.970526,1
393,108.4169081,12.00180661,1944,2105,2529,2699.5,2373,2604,2699.5,2100,2518.5,2074.5,-2.735559,-8.713767,1
394,108.4751189,12.00198627,1980,2087,4414.5,4110.5,2622,3625.5,4360.5,2046,3244,2543,-5.7747364,-12.121615,1
395,108.4093622,12.00216593,1878.5,2012,3010.5,3061,2238.5,2825.5,3049,1941.5,2660,2141.5,-3.838871,-13.669558,1
396,108.4465525,12.00216593,2745,2816,4026,4023.5,3148,3783.5,4051,2816,3413,3069.5,-3.2739112,-13.485161,1
397,108.4334371,12.0023456,2306,2408,3011,3303.5,2598.5,3093,3198.5,2394,3024,2505,-4.874065,-10.159606,1
398,108.4284963,12.00243543,2055,2194,4312,4464.5,2403,3948,4489.5,2019,2935,2255.5,-5.5699043,-11.569296,1
399,108.4184352,12.00261509,2181,2290,3436.5,3639,2521,3157.5,3471.5,2277,3033,2314.5,-6.017805,-11.309848,1
400,108.4918276,12.00279475,1995,2153,4083,4451,2456,3764.5,4461.5,2023,2855.5,2205,-5.6135445,-11.91683,1
401,108.486797,12.00288458,1851,1992,3023,3302.5,2304.5,2949.5,3140.5,1997.5,2828.5,2249,-5.7861857,-11.592541,1
402,108.4923666,12.00333374,2223,2379,3997,4154,2914.5,3939.5,4296.5,2461,3095,2337,-6.46094,-13.368465,1
403,108.4145725,12.00351341,1806,1858,2225,2385,2021.5,2286,2373.5,1832,1957,1639,-6.2495956,-14.084467,1
404,108.4452948,12.00360324,2190,2385,3365,3477,2828,3379,3538,2438,2961,2476.5,-4.544985,-12.730824,1
405,108.4244539,12.0037829,2081,2188,3988.5,4056,2542.5,3501.5,3869,2111,3258.5,2299,-6.8414736,-11.947691,1
406,108.4290353,12.00405239,2170,2292,3759.5,3809,2614,3383,3753.5,2305,3166,2355.5,-4.757886,-14.081136,1
407,108.4120572,12.00414223,1789,1890,2272,2600,2022,2345,2526,1866,2309,1936.5,-5.8614774,-12.602856,1
408,108.4316404,12.00414223,2356,2576,3611,4064,2898,3558,3857,2622,3634,3319,-1.0355251,-14.881527,1
409,108.4611052,12.00414223,2079,2257,2875.5,3112,2696.5,3019,3094,2279,3188.5,2725.5,-6.221053,-11.975261,1
410,108.4614645,12.00432189,1869.5,2071,3856.5,3867,2399.5,3408.5,3711.5,1943,2976.5,2431.5,-7.2023063,-11.434747,1
411,108.4501457,12.00441172,2721,2978,4043,4202,3173.5,3886,4124,2838,3586.5,2928,-6.7613654,-14.325507,1
412,108.4328083,12.00468122,2268,2411,3844,4031.5,2711.5,3594.5,3867.5,2311,3441,2812,2.4007263,-13.534539,1
413,108.4957802,12.00486088,2101,2259,3821,3911.5,2379,3222.5,3577,2162,3285.5,3006.5,-4.604174,-11.266542,1
414,108.4235556,12.0052202,2008.5,2136,3983.5,4184,2363,3515.5,3978.5,1994,3429,2577,-6.3959565,-13.764218,1
415,108.4510441,12.00539987,1988.5,2275,2850,2943.5,2598,2789,2911.5,2270,3083.5,2567.5,-4.381257,-11.948351,1
416,108.4773647,12.0054897,1910,2015,3884,3743,2461.5,3213,3614,1996.5,3138,2339,-7.685357,-15.832546,1
417,108.4272387,12.00566936,2366,2630,3980,4264.5,3027,3867.5,4137,2614,3735,3090,-4.545919,-9.894868,1
418,108.4807783,12.00575919,1917.5,2033.5,3156,3274,2285,3068.5,3202.5,1882,2601.5,2142.5,-7.628291,-12.589954,1
419,108.4264302,12.00629818,2084.5,2293,3071.5,3319,2717,2961,3118,2326,3735,3643,-5.029355,-9.11247,1
420,108.4673036,12.00638801,2662,2649,3086.5,2960,2671.5,2823,2879.5,2618,3098,2736,-6.800824,-12.595882,1
421,108.4247234,12.00683717,2103,2158,3523,3629.5,2493,3183.5,3490.5,2168,3324.5,2371,-6.0740137,-15.751296,1
422,108.4245438,12.00764566,2165,2333,4213.5,4144.5,2617,3564.5,4104,2274,3199,2398,-6.767006,-13.678756,1
423,108.4242743,12.00809481,1970,2168,3589,3753,2456,3305,3642,2040,3358,2542,-5.978032,-13.466,1
424,108.4119673,12.00827448,2503,2391,3726.5,3377,2515,3253.5,3410.5,2209,2857.5,2055,-4.996214,-13.698229,1
