ID,lon,lat,blue_p50,green_p50,nir_p50,nira_p50,re1_p50,re2_p50,re3_p50,red_p50,swir1_p50,swir2_p50,VV_p50,VH_p50,TARGET
217,37.1644262,0.048913267,2279,2464,3289,3415.5,2700.5,3189.5,3336,2407,3214.5,2406,-7.500964,-14.611574,1
218,37.1624499,0.049003099,2165,2371,3512,3686.5,2579,3380,3553,2271,3127.5,2347.5,-8.362247,-15.451717,1
219,37.16703131,0.049003099,1963,2074,2470,2571,2182.5,2489,2586.5,2037,2319,1915.5,-6.5522394,-14.797926,1
220,37.16487536,0.04909293,2078,2302,3449,3536.5,2558.5,3278.5,3477,2278,3120,2388,-7.2096877,-14.336628,1
221,37.1675703,0.049182762,1921,2049,2686,2980,2272.5,2815.5,2985,2092,2502.5,1971.5,-7.0055923,-14.079407,1
222,37.16352788,0.049272593,2212,2417,4228,4279.5,2689,3969.5,4256.5,2209,3192,2269,-8.4154,-15.423996,1
223,37.16577367,0.049272593,2378,2507,2936,3039,2587,2932.5,3059.5,2497,2658,2101,-8.604191,-15.594255,1
224,37.16460586,0.049452256,2126,2422,4854,4910.5,2748.5,4494.5,4907,2240,3214.5,2265,-7.771384,-14.719489,1
225,37.1624499,0.049542088,2012.5,2069,2291,2511,2203,2363,2471.5,2071.5,2279,1875.5,-8.42171,-14.359029,1
226,37.16792963,0.049542088,2414,2534,3870,4101,2586.5,3615,4018,2449,2828,2057.5,-8.31079,-14.538325,1
227,37.16568384,0.049721751,2204,2387,3578,3577.5,2568.5,3370,3547.5,2310,2792,2114,-9.313496,-14.983951,1
228,37.16667199,0.049811583,2060.5,2225,4282,4464.5,2456.5,4000.5,4384,2039,2824.5,2006,-8.263529,-14.9609585,1
229,37.16595333,0.050170909,2084,2245,4638,4860,2556.5,4379,4837.5,2063.5,3080,2132,-6.1148205,-13.9119005,1
230,37.16748047,0.050440403,2247,2347,3298,3590.5,2492.5,3311.5,3569,2257,2935,2238.5,-9.493898,-16.595852,1
231,37.13343432,0.051069224,4118,4256,5834,6089.5,4730,5589.5,5989,4278,4734.5,3785,-6.563488,-12.936757,1
232,37.1328055,0.05142855,3750,3890,5264,5442,4085,5027,5339,3756,3470,2610,-6.8100414,-13.897945,1
233,37.19703504,0.055470969,2115.5,2340,3234,3324,2811.5,3063,3201.5,2534.5,3537.5,2978.5,-8.808297,-14.81304,1
234,37.19586723,0.055830295,2123,2349,3673,3861,2862,3536.5,3704.5,2402,3325,2603.5,-9.13153,-13.501546,1
235,37.19496892,0.056548947,1395,1564,2565,2611.5,2031.5,2332.5,2461,1767,2942.5,2576,-8.242215,-14.849853,1
236,37.1957774,0.057357431,1390.5,1575.5,2587,2662,2036.5,2396,2567.5,1783.5,3079.5,2726.5,-8.873996,-17.012512,1
237,37.15544305,0.066071089,2480,2660,4892,5175,2997,4555,5055,2520,3546,2459,-8.282775,-14.435657,1
238,37.15993462,0.066340584,1997,2113,3588,3749.5,2187.5,3211,3575.5,1976.5,2643.5,1928.5,-8.756837,-14.681829,1
239,37.16065327,0.066430415,1900,2001.5,3435,3599.5,2127.5,3148,3551.5,1872,2567.5,1869,-8.288167,-14.306484,1
240,37.16164142,0.066789741,2300,2458,5176,5086,2671,4318,5008,2300,3269,2262,-8.328769,-15.283542,1
241,37.15867698,0.067328731,2102,2216,3855,4035.5,2400.5,3543.5,3967,2144,2881,2130,-8.348287,-15.228692,1
242,37.15903631,0.068047383,2186,2302,3131,3037.5,2453.5,2840.5,3015.5,2241.5,2738,2149.5,-9.1882,-15.09547,1
243,37.16047361,0.068406709,2466,2660,4840,5143,2923,4516,4978,2520,3407,2351,-9.59434,-15.253786,1
244,37.16119226,0.068855867,2632,2686,4976,5085,2908,4386,4937,2520,3383,2343,-7.9425297,-13.914871,1
245,37.15903631,0.069215193,2112,2254.5,3853,3940.5,2437,3477.5,3857.5,2148.5,2760,2017.5,-7.803737,-14.358695,1
246,37.16209058,0.069933845,2466,2660,5008,5378,2940,4561,5206,2540,3442,2291,-6.7645426,-12.88181,1
247,37.15706001,0.070293171,2450,2554,4944,5009,2847,4297,4887,2414,3359,2296,-8.740226,-14.533572,1
248,37.15804816,0.07083216,2502,2635,4422,4743.5,3010,4300,4674,2515,3350.5,2290.5,-9.094369,-14.196365,1
249,37.16128209,0.071191486,2394,2598,4676,4901,2894,4352,4865,2490,3336,2267,-7.411318,-13.593774,1
250,37.15993462,0.07199997,2163,2321,3826,4218,2623,3700.5,4114.5,2260,3009,2179,-7.743664,-14.757537,1
251,37.15912614,0.073257611,2235,2357,2665,2743,2525,2674,2744,2407,2691.5,2198.5,-9.704265,-14.362772,1
252,37.29558023,0.058525241,2806,3038,4744,4914,3380,4487,4775,2980,3189,2438,-10.277147,-16.57468,1
253,37.29584972,0.058794735,2093.5,2290,3669,3750.5,2763.5,3494.5,3718.5,2424.5,3098.5,2554.5,-7.824161,-16.282846,1
254,37.29728703,0.060321871,2534,2739,4693.5,4754.5,3110.5,4379,4725,2785,3179,2454.5,-9.881046,-16.296602,1
255,37.29647854,0.060950692,2742,2998,4268,4348,3388,4178,4230,3078,3435,2743,-9.614753,-16.65145,1
256,37.29558023,0.068316877,2794,2851,5168,5434.5,3162,4763.5,5250,2662,2958.5,2027.5,-10.334345,-17.055655,1
257,37.29486158,0.068586372,2757,2867,3931.5,4094,3239,3793.5,3984.5,2986,3327.5,2507,-8.735178,-15.7188425,1
258,37.30285658,0.069215193,2511,2845,4890,5014.5,3255.5,4492.5,4868.5,2837,3293,2410.5,-8.206864,-14.600525,1
259,37.29495141,0.069305024,3002,3014,3765,3844,3222,3660,3853,3068,3003,2261,-9.334467,-15.47915,1
260,37.29243613,0.069754182,2360,2555,3656,3933,2907.5,3679,4001.5,2608,2923.5,2159.5,-6.872962,-13.193057,1
261,37.29333444,0.069844013,3294,3428,4920,5060,3715,4736,5009,3318,2854,2032,-7.5459886,-12.271881,1
262,37.30088029,0.070203339,2498,2798,4746,4875,3249.5,4416.5,4814.5,2821,3414.5,2574.5,-10.28246,-16.423231,1
263,37.29288528,0.070293171,3420,3512,4932,5019,3715,4737,5062,3440,2950,2148,-6.8823905,-12.192842,1
264,37.29090899,0.070383003,2743,2925,4840,4862.5,3202,4444.5,4814.5,2848,3271,2323,-9.289704,-13.52738,1
265,37.30267692,0.070562666,2644,2815,3408.5,3452,3254.5,3313,3402.5,3161,3767,3290.5,-8.260772,-18.460257,1
266,37.29324461,0.070742329,2480,2760,4817.5,4976.5,3129,4541,5007,2697,3303,2303,-8.410361,-12.71221,1
267,37.30097012,0.070742329,2390,2736,3610,3721,3562,3638,3688,3260,3850,3302,-10.817281,-22.049994,1
268,37.2920768,0.07083216,2788,2942,4694.5,4848,3263.5,4500.5,4831.5,2888,3454,2434.5,-8.161078,-14.282543,1
269,37.29261579,0.071191486,2704,2937,4779,4891.5,3260.5,4456,4832.5,2840,3478.5,2453,-7.8570013,-13.758633,1
270,37.30025147,0.071191486,2938,2877,3207.5,3510,3257.5,3397,3444.5,3012,3646,3085.5,-9.29987,-20.023008,1
271,37.29099882,0.071371149,2653,2852,4790,4919.5,3121,4476.5,4898.5,2711,3213.5,2194.5,-8.010966,-13.512829,1
272,37.29944299,0.071460981,2728,2700,2914,3037,2935,2953,2973,2808,3085,2640,-7.575567,-17.770628,1
273,37.30114978,0.071550812,2580,2900,3760.5,3956,3502.5,3754.5,3821,3216,3923.5,3159,-11.116237,-17.721323,1
274,37.29306495,0.071640644,2731,2877,4667.5,4793,3244,4397,4727.5,2822,3449,2454,-8.207896,-13.440802,1
275,37.2920768,0.071820307,2480,2743,4480.5,4324,2971,4030,4314.5,2730,3159,2320.5,-7.200851,-13.83722,1
276,37.29270562,0.072089802,2826,2992,4520,4806,3343,4451,4743,2970,3435,2478,-7.454194,-13.159201,1
277,37.30267692,0.072269465,2801,3003,5353,5504.5,3427.5,4932,5485,2876,3295.5,2461.5,-10.130155,-17.222054,1
278,37.29010051,0.072538959,2981,3177,4856,5052.5,3593,4815.5,5068,3100,3700,2720,-7.1488066,-15.697672,1
279,37.28956152,0.072628791,3074,3207,4850,5075.5,3631.5,4712.5,5042.5,3155,3710,2674,-6.9572206,-15.312116,1
280,37.28884286,0.07316778,2991,3194,4936.5,5097.5,3623,4792.5,5141,3193,3751.5,2722.5,-7.345751,-16.022682,1
281,37.29809551,0.07316778,2839,3127,4684.5,4835,3315.5,4431,4688,3137,3626.5,2634.5,-5.964264,-15.846765,1
282,37.29764635,0.073257611,2878,3116,4608,4742,3406,4422,4694,3066,3572,2576,-7.635244,-15.640377,1
283,37.29980231,0.073347443,2776,3008,3618,3719,3456,3685,3807,3182,3408,2745,-8.637726,-18.571163,1
284,37.30123962,0.073527106,2788,3030,3762,3994,3371,3867,3999,3108,3548,2822,-9.938249,-18.651056,1
285,37.27985971,0.073796601,2490,2599,4886,5010.5,2906.5,4475.5,4975,2431,3348,2331,-8.733037,-14.235568,1
286,37.28803438,0.073796601,2588,2684,3853,3931,2908.5,3563,3869,2715,2693,1997.5,-7.9052167,-13.984047,1
287,37.30384473,0.074066095,2487,2546,4540.5,4683,2827,4210,4649,2470,2995.5,2126,-7.8522987,-13.103784,1
288,37.29001067,0.074155927,2502,2597,3950.5,3978,2866.5,3608.5,3925,2599,2659,1969,-9.211347,-15.113185,1
289,37.28560893,0.074245758,2430,2508,3860,3861.5,2773,3526.5,3885,2591,2835,2253.5,-8.97216,-14.138594,1
290,37.29755652,0.074245758,2616,2754,4552,4663,2976,4249,4553,2728,3329,2312,-9.587898,-13.481823,1
291,37.29872433,0.074245758,2676,2860,4868,4996,3398,4545,4863,2826,3459,2436,-9.346523,-13.866916,1
292,37.30330574,0.07433559,2724,2816,4476.5,4599,2979.5,4272,4563.5,2704,3110.5,2206,-7.4153786,-12.61675,1
293,37.30222776,0.074425421,2561,2676,4705.5,4893.5,2990,4349.5,4757.5,2581,3200,2242,-8.817468,-12.676002,1
294,37.2869564,0.074605084,2427,2500,3777.5,3841,2734,3643.5,3959,2516,2636,1995,-8.234798,-12.663852,1
295,37.29764635,0.074784747,2540,2760,4463,4678,3095,4291,4631,2664,3352,2285,-9.327356,-13.808779,1
296,37.28578859,0.074874579,2491,2588,4074,4148.5,2797,3691.5,4098.5,2592,2659,2031,-6.677184,-13.561772,1
297,37.29638871,0.074874579,2556,2694,4436,4443,3034,4054,4426,2770,3359,2451,-8.125171,-13.981925,1
298,37.27914106,0.075054242,2653,2783,4726,4886.5,3183,4480.5,4809,2732,3478,2428,-7.9951,-12.790189,1
299,37.30240743,0.075054242,2572,2614,4408,4698,2893,4148,4531,2604,3191,2220,-8.821872,-13.06329,1
300,37.28453095,0.075233905,2907,2942,4053,4278,3219,3942.5,4262,2991,2905.5,2276.5,-6.616362,-12.249784,1
301,37.30285658,0.075233905,2510,2535,4565.5,4759.5,2876.5,4288,4697,2462,3099.5,2086,-8.449153,-13.061943,1
302,37.29647854,0.075413568,2569,2693,4445,4609.5,3060,4194.5,4549,2735,3371,2330,-8.830282,-13.361614,1
303,37.29881416,0.0755034,2614,2780,4645,4828,3199,4463,4748,2784,3413,2456,-7.999291,-11.799457,1
304,37.27752409,0.075593231,2621,2746,4652,4937,3031.5,4427,4889.5,2679,3362.5,2359.5,-8.940133,-14.492525,1
305,37.29836501,0.075593231,2528,2756,4630.5,4722.5,2990,4225,4533,2740,3346.5,2410.5,-8.544752,-12.787302,1
306,37.30231759,0.075683063,2520,2627,4733.5,4802.5,2961.5,4373.5,4742.5,2551,3337.5,2330.5,-8.7346945,-12.552932,1
307,37.29531074,0.075772894,2330,2600,4309,4444,2929,4050,4345,2536,3265,2322,-8.280616,-13.881702,1
308,37.29710737,0.075862726,2694,2738,4225.5,4385,3028,4088,4331.5,2693,3135.5,2183.5,-8.796585,-14.09604,1
309,37.30303625,0.076042389,2461,2622,4736,4805.5,2965,4339.5,4801,2593,3368.5,2389.5,-8.015979,-13.976395,1
310,37.28435129,0.07613222,2560,2792,4936,5208,3129.5,4508,5043,2704,3268,2374.5,-7.7918253,-11.455029,1
311,37.3020481,0.07613222,2516,2676,4201,4312,2727,3807,4143,2560,3232,2406,-9.270801,-14.536075,1
312,37.29405309,0.076311883,2736,2886,4249,4264,3107,3969,4179,2852,3039,2254,-8.142015,-13.6223955,1
313,37.29360394,0.076401715,2214,2452,4576,4776,2778,4262,4656,2344,3275,2304,-8.742136,-14.083905,1
314,37.30240743,0.076491546,2470,2639,4479,4581,2889.5,4187.5,4554,2498,3114.5,2196,-8.769587,-13.456732,1
315,37.29306495,0.076581378,2195,2382,4462,4596.5,2692.5,4072,4508,2306,3173,2212.5,-8.955373,-13.948602,1
316,37.2855191,0.076671209,3207,3190,4308.5,4450,3446,4136.5,4447,3164,3158.5,2493.5,-7.827417,-11.967489,1
317,37.28336314,0.077030536,2341,2477,3930.5,4103,2748.5,3649.5,4010,2502,2740.5,2114,-9.51428,-14.311593,1
318,37.30249726,0.077030536,2560,2608,4180,4319,2912,3929,4247,2577,3175.5,2329.5,-8.465584,-13.454204,1
319,37.29360394,0.077210199,2184,2425,4708,4898,2746,4289,4767,2319,3234.5,2263.5,-8.6616535,-15.511997,1
320,37.30213793,0.077210199,2356,2470,4348,4327,2743,3973,4300,2414,3031,2220,-7.7905817,-13.94502,1
321,37.28471061,0.07730003,2903,2995,4754,4916,3276,4442,4779,2968,3606.5,2628.5,-7.161427,-13.27838,1
322,37.28183601,0.077389862,2427,2471,4516.5,4577,2709.5,4060.5,4515,2413,3032,2099,-9.238407,-15.283442,1
323,37.28165634,0.077839019,2443,2470,4299.5,4511.5,2788.5,4018,4433,2487,3078.5,2197,-8.802427,-15.465815,1
324,37.29270562,0.077928851,2766,2902,4062,4253,3280,3940,4171,2964,3045,2202,-8.248548,-15.25993,1
325,37.28875303,0.078108514,2355,2575,4546,4522,2886.5,4091,4430.5,2555,3089,2240,-6.630549,-14.024467,1
326,37.28596826,0.07846784,2552,2772,5258,5344,3103.5,4781.5,5261,2648,3308,2358.5,-7.4143567,-13.381272,1
327,37.28318348,0.078737335,3090,3154,4426,4516,3374,4139,4494.5,3208,3010,2350,-7.642283,-11.914604,1
328,37.28992084,0.079006829,2462,2697,4794,5010.5,3068,4417,4821,2676,3447.5,2436.5,-5.9678726,-13.631519,1
329,37.28632758,0.079545818,2543,2667,4431.5,4545.5,3046.5,4115.5,4486,2720,3385.5,2340.5,-7.7119684,-14.968474,1
330,37.28327331,0.079725481,2725,2841,4984,5206.5,3257,4597,5094.5,2829,3752.5,2774,-7.5377426,-12.765582,1
331,37.28201567,0.080264471,2258,2340,4488,4742,2795,4209.5,4685.5,2382,3095,2154.5,-7.933003,-15.002228,1
332,37.28138685,0.081072954,2281,2461,4549.5,4679,2829,4148,4611.5,2440,3269,2314,-7.9375105,-14.60703,1
333,37.30195827,0.08260009,3888,4196,7063,7264,5202,6288,7099,4452,6548,6256,1.3811562,-12.49499,1
334,37.2803987,0.083228911,2535,2566,4612,4763,2865,4213.5,4685,2522,3140.5,2199,-8.758473,-14.308003,1
335,37.30240743,0.083318743,5484,5940,9248,9507,6839,8542,9235,6140,10014,10692,1.7411425,-12.570978,1
336,37.28857337,0.083498406,2642,2785,3896.5,4057,3225,3850.5,4025.5,2842,3119.5,2467.5,-7.432584,-13.968117,1
337,37.30186844,0.083588237,4684,4952,7923,8693,6395,7724,8204,5084,8152,8427,-1.4513968,-14.30542,1
338,37.27878173,0.083857732,2626,2685,4651.5,4944,2930,4360,4890.5,2595,3162.5,2170,-8.01227,-13.817187,1
339,37.28749539,0.084217058,2582,2665,4015,4078,3034.5,3747.5,4065,2735,2988.5,2384,-7.649858,-13.420584,1
340,37.2769851,0.084306889,2580,2700,4834,4871,2988.5,4308,4794.5,2683,3380,2420.5,-8.549534,-13.220265,1
341,37.27671561,0.084756047,2444,2610,4998,5094.5,2939.5,4399,5014.5,2573,3356.5,2359.5,-7.400732,-12.501245,1
342,37.30240743,0.085025542,4776,5152,8584,9310,6037,8058,8757,5456,7900,7818,-3.3313644,-14.619013,1
343,37.30195827,0.085384868,4664,5176,8039,8793,5929,7755,8432,5328,7760,7793,-5.709497,-14.931388,1
344,37.28884286,0.086822172,3041,3286,4108,4484,3941,4260,4385,3528,4348,3649,-8.507593,-17.206705,1
345,37.30007181,0.087091667,3456,3542,5688,5915,4290,5391,5744,3500,4738,3776,-7.1419067,-14.855352,1
346,37.27572746,0.087181498,2669,2862,5134,5313,3160.5,4748.5,5250,2729,3495,2353,-7.96343,-14.561541,1
347,37.28731573,0.087361161,4588,4744,5926.5,6070,5021.5,5756.5,6068,4648,4462,3525.5,-7.063829,-12.040587,1
348,37.27393083,0.087540824,2561,2642,4729.5,4895.5,2890.5,4371,4817.5,2492,3118,2094.5,-9.223803,-14.713385,1
349,37.28686657,0.087989982,4310,4458,5650,6026.5,5004,5734.5,6052,4340,4372,3455.5,-7.621299,-11.06984,1
350,37.28821404,0.088259477,2490,2692,4504,4668.5,3088.5,4158.5,4524,2684,3704.5,2688,-6.456498,-12.939674,1
351,37.28938185,0.088349308,4430,4586,5575.5,5893,4933.5,5553,5908.5,4510,4352,3415.5,-6.0781,-13.011495,1
352,37.27437999,0.088618803,2615,2706,4912,4980.5,2970.5,4449,4926.5,2563,3208.5,2179,-8.279988,-14.150459,1
353,37.28857337,0.088888297,2314,2621,4255,4743,3097,4187,4583,2742,3664,2686.5,-6.8711877,-12.749727,1
354,37.2889327,0.08906796,2283,2378,3329,3620.5,2563,3258,3543.5,2332,2720,2255.5,-6.4020977,-11.372402,1
355,37.2706969,0.089517118,2553,2775,5149.5,5155,3114,4641,5095.5,2631,3459.5,2362,-8.753689,-13.7525835,1
356,37.28884286,0.08960695,4136,4184,4747,4984.5,4266,4762,4954,4082,3782.5,2954,-5.8227725,-11.343377,1
357,37.28560893,0.09023577,2772,3020,5057.5,5409,3411,4692.5,5218,3023,3538,2578.5,-7.5697865,-13.703303,1
358,37.26800195,0.090325602,2089,2103,3616,4500.5,2549.5,3840,4271,2088,2811.5,1920.5,-7.7051826,-13.90233,1
359,37.27446982,0.090415433,2680,2710,5172,5355.5,3002.5,4711.5,5212,2519,3339.5,2243,-9.178207,-12.732732,1
360,37.26710364,0.090595096,1618.5,1606.5,2309,2547.5,1678,2305.5,2521,1517,1704.5,1349.5,-6.2968874,-12.827462,1
361,37.26584599,0.090864591,2257,2163,3889,3952.5,2415.5,3570.5,3973.5,2042,2521.5,1765.5,-8.057055,-13.942547,1
362,37.2821055,0.090954423,3173,3148,5460,5849,3549,5205.5,5726,3088,3850,2693.5,-7.1030517,-13.711182,1
363,37.28309365,0.091134086,3153,3103,5338,5518,3530.5,4989,5438.5,3004,3612,2513.5,-7.26684,-13.771205,1
364,37.28686657,0.091223917,2671,2898,4306,4677,3120.5,4129,4509,2888,3437.5,2586.5,-7.3699017,-13.116508,1
365,37.27096639,0.091493412,2586,2681,4850,5020.5,2891.5,4559.5,5007,2489,3225,2155.5,-8.986625,-14.22548,1
366,37.28596826,0.091583243,2710,2973,4944,4999.5,3152.5,4397.5,4823.5,2835,3660,2591,-6.845997,-11.679483,1
367,37.27195454,0.091673075,2611,2683,5020,5140,2933.5,4565.5,5108,2537,3400.5,2274,-9.159025,-14.60266,1
368,37.28030887,0.092301895,2819,2850,5192,5439,3139.5,4825,5373.5,2711,3376.5,2276.5,-7.9265585,-14.733916,1
369,37.28498011,0.092301895,6130,6066,6533,6633.5,6039,6583.5,6766,5796,4541,3319,-7.3063955,-11.753195,1
370,37.26719347,0.09257139,2701,2736,4638,4853,3029.5,4289,4733.5,2747,3553,2442,-7.8563404,-13.820281,1
371,37.28093769,0.093020548,2751,2774,5158,5250,3097.5,4704,5196,2630,3288.5,2198,-7.5420194,-14.678949,1
372,37.28003938,0.093290042,2949,3137,5006,5166,3407,4728.5,5130,3052,3762.5,2650.5,-6.5101666,-14.013248,1
373,37.28147668,0.093379874,2758,2918,5209.5,5347.5,3264,4785,5237,2798,3526.5,2449,-7.330308,-15.702963,1
374,37.2855191,0.093469705,4002,4018,5596,5796,4512,5407,5799,4068,4081,3245,-5.687379,-12.846321,1
375,37.28255466,0.094008694,3461,3362,5064,5165,3484.5,4750.5,5094,3144,3267,2244.5,-6.9820423,-15.227611,1
376,37.2838123,0.094098526,2489,2585,4470,4765,2950.5,4319.5,4686,2577,3119.5,2162.5,-7.9354906,-14.904772,1
377,37.28515977,0.094188358,2458,2698,4994.5,5081,3054,4452,5019.5,2582,3290.5,2405.5,-6.030691,-12.37647,1
378,37.30168877,0.094457852,2942,3104,4935,4987,3467,4577,4929,3110,4087,3145,-7.5275216,-13.768069,1
379,37.28318348,0.094547684,2452,2549,4561,4812.5,2817,4363,4794,2434,3235.5,2258,-8.586438,-14.2423,1
380,37.2789614,0.09490701,2702,2821,4926,5215,3102.5,4636,5107.5,2695,3399,2338,-7.1883345,-14.289512,1
381,37.28129702,0.095086673,2676,2687,4628.5,4842,3010.5,4320,4771,2638,3291,2293,-7.622977,-14.945289,1
382,37.30285658,0.095356167,2686,2844,5288,5344,3159,4726,5224,2728,3916,2857,-6.3279767,-13.569359,1
383,37.30213793,0.095625662,2986,3116,5520,5615,3372,5002,5473,3104,4016,2913,-6.370087,-14.139089,1
384,37.30330574,0.095984988,2874,3051,5114,5103.5,3385.5,4665.5,5038.5,2981,3887,2914,-7.2036915,-13.11755,1
385,37.27635628,0.096164651,2646,2784,3442.5,3615.5,3361.5,3497,3630,2957,3815.5,3156.5,-6.8624835,-17.131556,1
386,37.28012921,0.096164651,2884,2990,5272,5570.5,3516.5,4942.5,5448.5,2973,3708,2663,-6.6128073,-14.554319,1
387,37.30357524,0.096344314,2708,2882,5196,5631,3270,5025,5508,2782,3969,2853,-7.775951,-13.336234,1
388,37.30141928,0.096613809,3894,4152,6595,6475,4706,6078,6435,4308,6016,5528,-7.62237,-13.035125,1
389,37.3054617,0.096613809,3319,3409,5250,5313,3752,4951.5,5316,3428,4118.5,3305.5,-6.8938017,-14.366599,1
390,37.30267692,0.097062966,3307,3441,5638,5455.5,3714,5034.5,5407.5,3454,4348,3324.5,-6.4880724,-13.92194,1
391,37.27797325,0.09724263,2727,2802,5008,5301.5,3070,4667,5186,2744,3377,2368,-6.2359548,-15.002821,1
392,37.30222776,0.097512124,3315,3439,5698,5686,3700.5,5150.5,5605,3416,4415.5,3381,-6.566025,-14.524073,1
393,37.28704623,0.098230776,3863,3826,5466,5494.5,4109,5097,5493.5,3816,3548,2575,-9.191836,-14.031047,1
394,37.30384473,0.098230776,3683,3879,5386.5,5502,4519.5,5178,5392,4142,5437.5,4849,-7.6666613,-15.1495075,1
395,37.30312608,0.098410439,3018,3078,4992,5074,3401,4669,4949,3098,4021,2999,-6.931899,-14.187512,1
396,37.3037549,0.098949429,3108,3338,5377,5385,3681.5,4898,5275,3331,4380,3394,-8.654683,-14.699681,1
397,37.28713607,0.099398586,3563,3621,5352,5425,3910,4960,5393,3612,3598.5,2768.5,-8.334608,-14.29921,1
398,37.3051922,0.099668081,2936,3120,3749,3685,3391,3506,3655,3254,3977,3217,-8.816473,-14.867216,1
399,37.2855191,0.10254269,3143,3145,4844.5,5103,3430,4661,4979,3046,3789.5,2704,-7.2979383,-13.18272,1
400,37.28183601,0.103261342,2922,2959,4836.5,5077.5,3237.5,4558,4976.5,2825,3453.5,2404.5,-8.017277,-12.503288,1
401,37.28183601,0.103979994,3087,3169,5136.5,5217.5,3427,4785,5129,3042,3635,2602.5,-7.954722,-14.627382,1
402,37.2803987,0.104608815,3175,3234,5512,5776.5,3688,5250.5,5666,3153,3896,2768.5,-8.157856,-13.143421,1
403,37.28515977,0.106495277,2722,2886,5113.5,5274.5,3255,4782.5,5185,2833,3687.5,2617.5,-8.069511,-14.373779,1
404,37.28713607,0.107663087,3189,3194,5328,5444.5,3469,4938.5,5394.5,3073,3591,2487,-6.5555563,-14.651469,1
405,37.28228516,0.108830897,3125,3219,5010,5096,3526.5,4639,5009,3221,3913.5,2888,-8.155562,-13.4154825,1
406,37.28480045,0.109280054,2372,2187,3124,2993,2180.5,2762,3012,2023,2077,1697,-7.432713,-13.754366,1
407,37.28318348,0.11017837,3058,3237,5440,5659,3518.5,5121,5578,3063,3839,2757.5,-7.432564,-14.336858,1
408,37.33402812,0.086732341,2090,1991,2530,2589,2029,2415,2559,1870,1993,1743,-4.092849,-15.345535,1
409,37.33492644,0.087001835,2996,3067,4619,4766,3341.5,4381.5,4707.5,3023,3749,2994.5,-0.78270024,-15.202417,1
410,37.33465694,0.087720487,2094,2052,2806,2906,2178,2692,2868,1971,2311,1923,10.258422,-13.052771,1
411,37.33744172,0.089247623,4074,3990,6500,6805,4757,6097,6477,4288,5447,4390,-1.4279841,-15.271814,1
412,37.33744172,0.089966276,3370,3576,5908,5834,3870,5279,5606,3442,4422,3468,-0.05441991,-14.571881,1
413,37.34130448,0.090415433,3420,3522,5808,5779,3909,5179,5596,3490,4681,3527,-4.706495,-16.257519,1
414,37.33699256,0.091313749,3598,3814,6640,6540,4068,5890,6473,3596,4353,3399,-1.078486,-13.880293,1
415,37.33402812,0.092301895,3012,3084,4694.5,4593.5,3332,4290.5,4581,2950,3684.5,3087.5,-1.8926775,-14.050981,1
416,37.35783348,0.093829031,3364,3434,5884,6219,3901,5551,6086,3294,4264,3308,-7.4506006,-14.47139,1
417,37.35468938,0.094278189,3206,3486,5609,5983.5,3686.5,5285.5,5847.5,3343,3929,2892.5,-8.130872,-14.208756,1
418,37.35621651,0.094727347,3166,3344,5299,5558,3645,5032,5474,3202,3917,2887,-7.0897803,-14.827653,1
419,37.35567752,0.094996841,2972,3192,5552,5795,3623,5162,5626,3014,3821,2710,-7.7975197,-14.217907,1
420,37.3584623,0.09553583,2790,3066,5444,5766,3385,5092,5606,2910,3511,2403,-5.9036818,-15.428937,1
421,37.36663697,0.095715494,2846,3099,5494,5445,3328.5,4746.5,5292,2919,3619,2512,-8.006832,-17.100698,1
422,37.35954028,0.09607482,2594,2790,5404.5,5396,2985,4677.5,5296.5,2607,3398.5,2352.5,-7.905147,-14.786399,1
423,37.3598996,0.096254483,2514,2713,5204,5449,3002,4740,5376,2543,3369.5,2286,-7.598435,-14.047831,1
424,37.30618035,0.096434146,2511,2691,4314.5,4478,3056,4037.5,4381.5,2741,3698.5,2802,-7.373596,-14.98935,1
425,37.36430135,0.096523977,2916,3142,5572.5,5534.5,3438.5,5002.5,5444.5,3034,3830,2711,-7.736222,-15.89062,1
426,37.36717596,0.09670364,3136,3216,5149,5311,3501,4825,5250,3132,3759,2627,-7.872994,-16.457804,1
427,37.36412169,0.097062966,3051,3296,5308,5594.5,3645,5054.5,5460,3217,4039,2878.5,-8.489303,-14.272414,1
428,37.36726579,0.09724263,3160,3218,5180,5226,3463,4735,5085,3100,3883,2728,-7.8183618,-15.7498,1
429,37.35927078,0.09787145,2359,2531,4884,4870,2786.5,4174.5,4716.5,2409,3202,2231,-8.457113,-14.984417,1
430,37.36717596,0.097961282,3503,3667,5682,5765.5,4195,5246.5,5656,3676,4691.5,3815.5,-6.4651694,-16.664207,1
431,37.3086058,0.098140945,2836,2950,4896,4911,3263,4460,4806,2990,3964,3081,-5.764704,-12.083747,1
432,37.30977361,0.098230776,2578,2830,4440,4630,3312,4234,4466,2874,3956,3041,-7.1070795,-13.1874,1
433,37.35280291,0.098230776,2436,2632,3607,3660,2872,3470.5,3666,2612,3421.5,2744,-8.464097,-15.793411,1
434,37.30878546,0.098500271,2664,2848,4728,4744,3226,4359,4671,2844,3777,2863,-6.0251956,-13.112925,1
435,37.36600815,0.098679934,3194,3432,5453,5513,3707,4994,5336,3272,4073,2908,-8.038947,-16.292696,1
436,37.30653968,0.098769765,3075,3244,5773,5341.5,3253.5,4703,5139,3145,4147.5,3166.5,-6.897477,-14.584991,1
